Area Schedule (PROPOSTA 01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Comments,Name,Number,Perimeter,QUADRA,TIPO DE MACROÁREA,% MÍNIMO,Acréscimo de Área,Area Type,Count,Export to IFC,Export to IFC As,IFC Predefined Type,IfcGUID,Image,Level,P_Purge em DataBase,P_Transformar em Floor,P_Transformar em SHP,P_Verificar Arredondamento,P_Área de Projeto,01.NATUREZA,02.LOTE,03.ZONEAMENTO,04.ÁREA DE LOTE,05.ÁREA REMANESCENTE,06.PERDA POR ATINGIMENTO VIÁRIO,07.COEFICIENTE DE APROVEITAMENTO,08.C.A. RESTANTE,09.ÁREA CONSTRUÍVEL RESTANTE,10.ÁREA CONSTRUÍVEL DO ÍNDICE,11.ÁREA CONSUMIDA DO C.A.,12.ÁREA CONSTRUÍDA TOTAL,13.ÁREA CONSTRUÍDA ABERTA,14.ÁREA CONSTRUÍDA FECHADA,15.ÁREA PRIVATIVA TOTAL,16.PAVIMENTOS TOTAIS,17.ÁREA INDIVIDUAL PAV. SUBSOLO,18.ÁREA INDIVIDUAL PAV. BASE,19.ÁREA INDIVIDUAL PAV. BASE DIFERENCIADO,20.ÁREA INDIVIDUAL PAV. TORRE,21.ÁREA INDIVIDUAL PAV. ÁTICO,22.ÁREA SOMADA PAVIMENTOS SUBSOLOS,23.ÁREA SOMADA PAVIMENTOS BASE,24.ÁREA SOMADA PAVIMENTOS TORRE,25.ÁREA TOTAL INDEFINIDA,26.ÁREA TOTAL COMERCIAL,27.ÁREA TOTAL ESTACIONAMENTO,28.ÁREA TOTAL RESIDENCIAL,29.ÁREA TOTAL DE LAZER,30.ÁREA TOTAL TÉCNICA,31.ÁREA ABERTA TOTAL INDEFINIDA,32.ÁREA ABERTA TOTAL COMERCIAL,33.ÁREA ABERTA TOTAL ESTACIONAMENTO,34.ÁREA ABERTA TOTAL RESIDENCIAL,35.ÁREA ABERTA TOTAL LAZER,36.ÁREA ABERTA TOTAL TÉCNICA,37.ÁREA TOTAL RESIDENCIAL PRIVATIVA,38.ÁREA TOTAL COMERCIAL PRIVATIVA,39.TOTAL DE UNIDADES,40.ÁREA DAS UNIDADES,41.VAGAS PARA X/m² DE COMÉRCIO,42.DEMANDA - VAGAS DE COMÉRCIO,43.VAGAS POR UNIDADE,44.DEMANDA - VAGAS PARA RESIDENCIAL,45.VAGAS PARA UNIDADES VISITANTES,46.VAGAS TOTAIS DEMANDA,47.TOTAL DE VAGAS,48.CAMPO RESERVA A,49.CAMPO RESERVA B,50.CAMPO RESERVA C,51.CAMPO RESERVA D,52.CAMPO RESERVA E,53.C.A. UTILIZADO,54.PERCENTUAL PRIVATIVO FECHADO DO TERRENO,55.PERCENTUAL PRIVATIVO FECHADO DA AREA CONSTRUIDA,56.PERCENTUAL FECHADO DO INDEFINIDO,57.PERCENTUAL FECHADO DO COMERCIAL,58.PERCENTUAL FECHADO DO ESTACIONAMENTO,59.PERCENTUAL FECHADO DO RESIDENCIAL,60.PERCENTUAL FECHADO DO LAZER,61.PERCENTUAL FECHADO DO TÉCNICO,62.TO SUBSOLO LIMITE,63.TO BASE LIMITE,64.TO TORRE LIMITE,65.TO SUBSOLO PROJETO,66.TO BASE PROJETO,67.TO TORRE PROJETO,68.PERCENTUAL PRIVATIVO RES DO PRIVATIVO,69.PERCENTUAL PRIVATIVO COMERCIAL DO PRIVATIVO,70.AREA INDEFINIDA ABERTA E FECHADA,71.AREA COMERCIAL ABERTA E FECHADA,72.AREA ESTACIONAMENTO ABERTA E FECHADA,73.AREA RESIDENCIAL ABERTA E FECHADA,74.AREA LAZER ABERTA E FECHADA,75.AREA TECNICA ABERTA E FECHADA,_VÉRTICES,VIAS_02.NOME,VIAS_03.TIPO DE VIA,VIAS_04.RUA,VIAS_05.RUA PROJETADA,VIAS_06.CALÇADA,VIAS_07.CALÇADA PROJETADA,VIAS_08.RUA ÁREA VERDE,VIAS_09.RUA PAVIMENTAÇÃO,VIAS_10.RUA MEIO-FIO,VIAS_11.RUA PROJETADA ÁREA VERDE,VIAS_12.RUA PROJETADA PAVIMENTAÇÃO,VIAS_13.RUA PROJETADA MEIO-FIO,VIAS_14.CALÇADA ÁREA VERDE,VIAS_15.CALÇADA PAVIMENTAÇÃO,VIAS_16.CALÇADA MEIO-FIO,VIAS_17.CALÇADA PROJETADA ÁREA VERDE,VIAS_18.CALÇADA PROJETADA PAVIMENTAÇÃO,VIAS_19.CALÇADA PROJETADA MEIO-FIO,VIAS_20._CICLOVIA ÁREA,VIAS_21._CICLOVIA ÁREA PROJETADA,VIAS_22._ONIBUS ÁREA,VIAS_23._ONIBUS ÁREA PROJETADA,VIAS_24._VLT ÁREA,VIAS_25._VLT ÁREA PROJETADA,VIAS_26._ESTACIONAMENTO ÁREA,VIAS_27._ESTACIONAMENTO ÁREA PROJETADA,VIAS_28.__CAMPO RESERVA VIA A,VIAS_29.__CAMPO RESERVA VIA B,VIAS_30.__CAMPO RESERVA VIA C,VIAS_31.__CAMPO RESERVA VIA D,VIAS_32.__CAMPO RESERVA VIA E,VIAS_33.CALCADA AREA ASFALTAVEL,VIAS_34.CALCADA PROJETADA AREA ASFALTAVEL,VIAS_35.RUA AREA ASFALTAVEL,VIAS_36.RUA PROJETADA AREA ASFALTAVEL,VIAS_37.VIA,VIAS_38.VIA AREA VERDE,VIAS_39.VIA ASFALTAVEL,VIAS_40.VIA MEIO FIO,VIAS_41.VIA PAVIMENTACAO,VIAS_42.VIA PROJETADA,VIAS_43.VIA PROJETADA AREA ASFALTAVEL,VIAS_44.VIA PROJETADA AREA VERDE,VIAS_45.VIA PROJETADA MEIO FIO,VIAS_46.VIA PROJETADA PAVIMENTACAO,VIAS_47.PERCENTUAL DE AREA ASFALTAVEL,VIAS_48.PERCENTUAL DE AREA VERDE,VIAS_49.PERCENTUAL DE CALCADA,VIAS_50.PERCENTUAL DE MEIO FIO,VIAS_51.PERCENTUAL DE PAVIMENTACAO,VIAS_52.PERCENTUAL DE RUA
6923.40 m²,LOTE,L-215,,333.37,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ka,,Level 1,,,No,,Yes,Lote,L-215,Z4,6923.38 m²,6923.38 m²,-0.01 m²,1.01,0.005,34.62 m²,6992.61 m²,6957.99 m²,8356.04 m²,1350.06 m²,7005.98 m²,5914.29 m²,3,0.00 m²,2077.01 m²,0.00 m²,2077.01 m²,726.95 m²,0.00 m²,2077.01 m²,4154.03 m²,0.00 m²,6957.98 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1350.06 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,5914.29 m²,0,0.00 m²,40.00 m²,148,1,0,0,148,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.005,85.424904,84.417641,0,99.314871,0,0,0,0.685129,30,30,30,0,29.999957,30,0,100,0.00 m²,8308.04 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421.05 m²,LOTE,L-216,,346.69,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kd,,Level 1,,,No,,Yes,Lote,L-216,Z4,7421.09 m²,7421.09 m²,0.00 m²,1.01,0.005,37.11 m²,7495.30 m²,7458.20 m²,8953.32 m²,1447.12 m²,7506.20 m²,6339.47 m²,3,0.00 m²,2226.33 m²,0.00 m²,2226.33 m²,779.21 m²,0.00 m²,2226.33 m²,4452.66 m²,0.00 m²,7458.20 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1447.12 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6339.47 m²,0,0.00 m²,40.00 m²,159,1,0,0,159,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.005,85.425009,84.456449,0,99.360528,0,0,0,0.639472,30,30,30,0,30.000005,30,0,100,0.00 m²,8905.32 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773.02 m²,LOTE,L-217,,333.2,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kc,,Level 1,,,No,,Yes,Lote,L-217,Z4,6773.04 m²,6773.04 m²,0.00 m²,0.97,0,0.00 m²,6569.85 m²,6569.85 m²,7973.91 m²,1356.06 m²,6617.85 m²,5584.37 m²,3,0.00 m²,2031.91 m²,0.00 m²,1931.04 m²,675.86 m²,0.00 m²,2031.91 m²,3862.07 m²,0.00 m²,6569.85 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1356.06 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,5584.37 m²,0,0.00 m²,40.00 m²,140,1,0,0,140,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.97,82.450011,84.383486,0,99.274689,0,0,0,0.725311,30,30,30,0,30.000037,28.510629,0,100,0.00 m²,7925.91 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6870.26 m²,LOTE,L-218,,345.89,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kv,,Level 1,,,No,,Yes,Lote,L-218,Z4,6870.26 m²,6870.25 m²,0.00 m²,0.97,0,0.00 m²,6664.15 m²,6664.15 m²,8087.67 m²,1375.52 m²,6712.16 m²,5664.53 m²,3,0.00 m²,2061.08 m²,0.00 m²,1958.75 m²,685.56 m²,0.00 m²,2061.08 m²,3917.51 m²,0.00 m²,6664.16 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1375.52 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,5664.53 m²,0,0.00 m²,40.00 m²,142,1,0,0,142,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.97,82.450071,84.392148,0,99.284879,0,0,0,0.715121,30,30,30,0,30.000057,28.510633,0,100,0.00 m²,8039.67 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475.98 m²,LOTE,L-219,,325.06,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ku,,Level 1,,,No,,Yes,Lote,L-219,Z4,5475.99 m²,5475.99 m²,0.01 m²,0.97,0,0.00 m²,5311.71 m²,5311.71 m²,6456.07 m²,1096.36 m²,5359.71 m²,4514.96 m²,3,0.00 m²,1642.79 m²,0.00 m²,1561.24 m²,546.43 m²,0.00 m²,1642.79 m²,3122.48 m²,0.00 m²,5311.71 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1096.36 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,4514.96 m²,0,0.00 m²,40.00 m²,113,1,0,0,113,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.97,82.450005,84.238765,0,99.10443,0,0,0,0.89557,30,30,30,0,29.999969,28.510704,0,100,0.00 m²,6408.07 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305.06 m²,LOTE,L-220,,305.19,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kx,,Level 1,,,No,,Yes,Lote,L-220,Z4,5305.03 m²,5305.03 m²,0.00 m²,1.59,0.584999,3103.43 m²,8434.99 m²,5331.56 m²,6414.04 m²,1034.48 m²,5379.56 m²,4531.83 m²,3,0.00 m²,1591.51 m²,0.00 m²,1591.51 m²,557.03 m²,0.00 m²,1591.51 m²,3183.02 m²,0.00 m²,5331.56 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1034.48 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,4531.83 m²,0,0.00 m²,40.00 m²,114,1,0,0,114,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.005001,85.425197,84.241574,0,99.107734,0,0,0,0.892266,30,30,30,0,30.000059,30,0,100,0.00 m²,6366.04 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855.31 m²,LOTE,L-221,,280.47,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kw,,Level 1,,,No,,Yes,Lote,L-221,Z4,3855.34 m²,3855.34 m²,0.00 m²,0.88,0,0.01 m²,3392.70 m²,3392.69 m²,4264.26 m²,823.57 m²,3440.69 m²,2883.79 m²,3,0.00 m²,1156.60 m²,0.00 m²,951.53 m²,333.03 m²,0.00 m²,1156.60 m²,1903.06 m²,0.00 m²,3392.69 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,823.57 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,2883.79 m²,0,0.00 m²,40.00 m²,73,1,0,0,73,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.879998,74.799743,83.814192,0,98.604931,0,0,0,1.395069,30,30,30,0,29.999984,24.680866,0,100,0.00 m²,4216.26 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512.40 m²,LOTE,L-222,,163.24,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kz,,Level 1,,,No,,Yes,Lote,L-222,Z4,1512.41 m²,1512.40 m²,0.00 m²,1.14,0.135004,204.18 m²,1724.14 m²,1519.96 m²,1862.87 m²,294.92 m²,1567.95 m²,1291.96 m²,3,0.00 m²,453.72 m²,0.00 m²,453.72 m²,158.80 m²,0.00 m²,453.72 m²,907.44 m²,0.00 m²,1519.95 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,294.92 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1291.96 m²,0,0.00 m²,40.00 m²,33,1,0,0,33,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.004996,85.424216,82.397882,0,96.938685,0,0,0,3.061315,30,30,30,0,29.999733,30,0,100,0.00 m²,1814.87 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762.95 m²,LOTE,L-223,,360.24,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ky,,Level 1,,,No,,Yes,Lote,L-223,Z4,7762.98 m²,7762.98 m²,0.00 m²,0.85,0,0.00 m²,6598.53 m²,6598.53 m²,8339.52 m²,1692.99 m²,6646.53 m²,5608.75 m²,3,0.00 m²,2328.89 m²,0.00 m²,1816.87 m²,635.90 m²,0.00 m²,2328.89 m²,3633.73 m²,0.00 m²,6598.53 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1692.99 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,5608.75 m²,0,0.00 m²,40.00 m²,141,1,0,0,141,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.85,72.250001,84.386146,0,99.277819,0,0,0,0.722181,30,30,30,0,29.999995,23.404246,0,100,0.00 m²,8291.52 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8622.89 m²,LOTE,L-224,,373.91,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0K$,,Level 1,,,No,,Yes,Lote,L-224,Z4,8622.88 m²,8622.88 m²,0.00 m²,1.03,0.025001,215.58 m²,8881.57 m²,8665.99 m²,10395.45 m²,1681.46 m²,8713.99 m²,7366.09 m²,3,0.00 m²,2586.86 m²,0.00 m²,2586.86 m²,905.40 m²,0.00 m²,2586.86 m²,5173.73 m²,0.00 m²,8665.99 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1681.46 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,7366.09 m²,0,0.00 m²,40.00 m²,185,1,0,0,185,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.004999,85.4249,84.531787,0,99.449161,0,0,0,0.550839,30,30,30,0,29.999983,30,0,100,0.00 m²,10347.45 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8587.30 m²,LOTE,L-225,,375.25,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0K_,,Level 1,,,No,,Yes,Lote,L-225,Z4,8587.25 m²,8587.25 m²,0.00 m²,0.85,0,0.00 m²,7299.16 m²,7299.17 m²,9219.91 m²,1872.75 m²,7347.17 m²,6204.29 m²,3,0.00 m²,2576.17 m²,0.00 m²,2009.78 m²,703.43 m²,0.00 m²,2576.17 m²,4019.56 m²,0.00 m²,7299.17 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1872.75 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6204.29 m²,0,0.00 m²,40.00 m²,156,1,0,0,156,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.85,72.25004,84.444684,0,99.346687,0,0,0,0.653313,30,30,30,0,30.000001,23.404266,0,100,0.00 m²,9171.91 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7860.66 m²,LOTE,L-226,,359.12,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kn,,Level 1,,,No,,Yes,Lote,L-226,Z4,7860.72 m²,7860.72 m²,0.00 m²,0.93,0,0.00 m²,7310.47 m²,7310.47 m²,8979.13 m²,1620.64 m²,7358.49 m²,6213.91 m²,3,0.00 m²,2358.21 m²,0.00 m²,2107.34 m²,737.57 m²,0.00 m²,2358.21 m²,4214.69 m²,0.00 m²,7310.49 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1620.64 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6213.91 m²,0,0.00 m²,40.00 m²,156,1,0,0,156,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.93,79.050156,84.445538,0,99.347692,0,0,0,0.652308,30,30,30,0,29.999958,26.808534,0,100,0.00 m²,8931.13 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177.67 m²,LOTE,L-227,,399.62,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Km,,Level 1,,,No,,Yes,Lote,L-227,Z4,8177.71 m²,8177.71 m²,-0.01 m²,0.93,0,0.00 m²,7605.27 m²,7605.26 m²,9339.27 m²,1686.01 m²,7653.26 m²,6464.47 m²,3,0.00 m²,2453.32 m²,0.00 m²,2192.32 m²,767.31 m²,0.00 m²,2453.32 m²,4384.64 m²,0.00 m²,7605.26 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1686.01 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6464.47 m²,0,0.00 m²,40.00 m²,162,1,0,0,162,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.93,79.049911,84.466894,0,99.372816,0,0,0,0.627184,30,30,30,0,30.000053,26.80846,0,100,0.00 m²,9291.27 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9112.63 m²,LOTE,L-228,,390.82,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kp,,Level 1,,,No,,Yes,Lote,L-228,Z4,9112.62 m²,9112.62 m²,0.00 m²,0.8,0,0.00 m²,7290.10 m²,7290.09 m²,9393.28 m²,2055.19 m²,7338.09 m²,6196.58 m²,3,0.00 m²,2733.79 m²,0.00 m²,1938.85 m²,678.60 m²,0.00 m²,2733.79 m²,3877.71 m²,0.00 m²,7290.09 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,2055.19 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,6196.58 m²,0,0.00 m²,40.00 m²,155,1,0,0,155,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.8,67.999946,84.443997,0,99.345879,0,0,0,0.654121,30,30,30,0,30.000026,21.276574,0,100,0.00 m²,9345.28 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6867.38 m²,LOTE,L-229,,329.44,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ko,,Level 1,,,No,,Yes,Lote,L-229,Z4,6867.40 m²,6867.39 m²,0.01 m²,1.08,0.075001,515.06 m²,7416.79 m²,6901.73 m²,8288.87 m²,1339.14 m²,6949.73 m²,5866.47 m²,3,0.00 m²,2060.22 m²,0.00 m²,2060.22 m²,721.08 m²,0.00 m²,2060.22 m²,4120.44 m²,0.00 m²,6901.73 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1339.14 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,5866.47 m²,0,0.00 m²,40.00 m²,147,1,0,0,147,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,1.004999,85.42491,84.412927,0,99.309326,0,0,0,0.690674,30,30,30,0,30,30,0,100,0.00 m²,8240.87 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206.38 m²,LOTE,L-230,,316.1,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kr,,Level 1,,,No,,Yes,Lote,L-230,Z4,6206.42 m²,6206.42 m²,0.00 m²,0.81,0,0.00 m²,5027.20 m²,5027.20 m²,6465.72 m²,1390.50 m²,5075.21 m²,4273.13 m²,3,0.00 m²,1861.93 m²,0.00 m²,1346.93 m²,471.42 m²,0.00 m²,1861.93 m²,2693.85 m²,0.00 m²,5027.21 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1390.50 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,4273.13 m²,0,0.00 m²,40.00 m²,107,1,0,0,107,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.81,68.850119,84.196093,0,99.054227,0,0,0,0.945773,30,30,30,0,30.000031,21.702111,0,100,0.00 m²,6417.72 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382.49 m²,LOTE,L-231,,322.97,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kq,,Level 1,,,No,,Yes,Lote,L-231,Z4,6382.49 m²,6382.49 m²,0.00 m²,0.79,0,0.00 m²,5042.17 m²,5042.17 m²,6539.13 m²,1448.96 m²,5090.17 m²,4285.84 m²,3,0.00 m²,1914.75 m²,0.00 m²,1330.82 m²,465.79 m²,0.00 m²,1914.75 m²,2661.63 m²,0.00 m²,5042.17 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,1448.96 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,4285.84 m²,0,0.00 m²,40.00 m²,108,1,0,0,108,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.79,67.149993,84.198455,0,99.057006,0,0,0,0.942994,30,30,30,0,30.000007,20.85107,0,100,0.00 m²,6491.13 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20872.81 m²,LOTE,L-232,,598.04,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Kt,,Level 1,,,No,,Yes,Lote,L-232,Z7,20872.82 m²,20872.82 m²,0.00 m²,0.05,0.03,626.18 m²,1043.64 m²,417.46 m²,465.46 m²,0.00 m²,465.46 m²,354.84 m²,1,0.00 m²,417.46 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,417.46 m²,0.00 m²,0.00 m²,417.46 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,354.84 m²,0,0.00 m²,40.00 m²,9,1,0,0,9,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.02,1.700002,76.234419,0,89.687552,0,0,0,10.312448,2,2,2,0,2.000003,0,0,100,0.00 m²,417.46 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133395.83 m²,LOTE,L-233,,2637.01,,Lote,0.65,,Building Common Area,1,By Type,,,0DXu4tcnT7VfY8rCavS0Ks,,Level 1,,,No,,Yes,Lote,L-233,Z7,133395.70 m²,133395.71 m²,-0.01 m²,0.02,0.01,1333.96 m²,2667.91 m²,1333.96 m²,1381.96 m²,0.00 m²,1381.96 m²,1133.86 m²,1,0.00 m²,1333.96 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1333.96 m²,0.00 m²,0.00 m²,1333.96 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,0.00 m²,1133.86 m²,0,0.00 m²,40.00 m²,29,1,0,0,29,0,Opcao A,Opcao A,Opcao A,Opcao A,Opcao A,0.01,0.849999,82.047662,0,96.526662,0,0,0,3.473338,1,1,1,0,0.999999,0,0,100,0.00 m²,1333.96 m²,0.00 m²,0.00 m²,0.00 m²,48.00 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
